0.298352295017654 0.3010920436817473 0.3146518745218057 0.3283198100138532 0.337668735836043 0.325747915644924 0.3220870929776383 0.3094987060289466 0.3226371061843641 0.3055787440260931 0.3012658227848101 0.4078212290502793 0.2966101694915254 0.2742857142857143 0.3604488078541374 0.3581267217630854 0.3467048710601719 0.5408618127786033 0.6992592592592592 0.8389057750759878 0.9375
0.251112009704812 0.2566534108289997 0.2473291675065511 0.2544247787610619 0.2513148396411261 0.2336581404790905 0.2564564564564565 0.2468193384223919 0.2402862985685072 0.2677875743284806 0.1092436974789916 0.1264367816091954 0.1035754369087702 0.2040816326530612 0.1182795698924731 0.3220338983050847 0.4035087719298246 0.6923076923076923 0.7857142857142857 0.861111111111111 1.0
0.208063209076175 0.1974317817014446 0.1921450151057402 0.2001198920971126 0.1816174994982942 0.2124634466068367 0.1916877850988343 0.2041459201300681 0.1925925925925926 0.2048677461530725 0.1839080459770115 0.2372881355932203 0.2765957446808511 0.2058823529411765 0.3947368421052632 0.2 0.5434782608695652 0.3953488372093023 0.638888888888889 0.9047619047619048 0.9166666666666667
0.1563260340632603 0.1599389933909507 0.1413892314015619 0.1599198396793587 0.1513144691952639 0.1603632372018761 0.1610751422405336 0.1550015326453459 0.1489755997117266 0.1538461538461538 0.180327868852459 0.1304347826086957 0.256198347107438 -0.04878048780487805 0.2790697674418605 0.0 0.2 0.5223880597014925 0.7567567567567568 0.45 0.9473684210526316
0.09407807562939557 0.0923924128084846 0.117234262125903 0.1031243618541964 0.09971625456019458 0.1217637540453074 0.1073899528727564 0.1070237493683679 0.09221606079277059 0.09516508228559746 0.2127659574468085 0.1319143081761006 0.12 -0.03225806451612903 0.1071428571428571 0.0 -0.01470588235294118 0.2786885245901639 0.5652173913043478 0.9583333333333333 0.96
0.04215101586980693 0.06393493256460414 0.07749898826386079 0.0668129238133227 0.07836162211606872 0.0811251528740318 0.07567678424938475 0.07393383818254284 0.0736183945139169 0.07314087524227277 0.1764705882352941 0.1428571428571429 0.1666666666666667 0.1688311688311688 0.1830985915492958 -0.1333333333333333 0.2448979591836735 0.25 0.65625 0.7931034482758621 1.0
-0.02255336286749899 -0.03722590515043345 -0.02621646434764868 -0.03196813400061281 -0.03015225395561747 -0.0381326089143777 -0.03969559851912793 -0.02334040618369203 -0.03424448734884666 -0.0323805716570058 0.02821203953279425 -0.1311475409836066 -0.1304347826086957 -0.08888888888888889 -0.2156862745098039 0.0 0.2898550724637681 0.4 0.4571428571428571 0.9259259259259259 1.0
-0.1103737679320777 -0.1279805352798054 -0.1347323004510688 -0.11686805219913 -0.09986373369671014 -0.1376734258271078 -0.1222133757961783 -0.1080866282535267 -0.1036848294786358 -0.01016073920774011 0.04003131838961098 -0.04712973699623284 -0.1171875 -0.03676470588235294 -0.1439688715953307 -0.1135135135135135 0.01198402130492676 0.3474240422721268 0.6213872832369942 0.7774798927613941 0.9115044247787611
-0.2068191098407513 -0.2162217659137577 -0.2062616914443241 -0.2153768335862418 -0.2183531339614912 -0.2133427390910007 -0.2245436105476673 -0.2047585442080855 -0.2069624710735486 -0.2180373542462078 -0.1652173913043478 -0.1878787878787879 -0.1055900621118012 -0.2368421052631579 -0.314150140406208 -0.2407407407407407 0.0 0.1944444444444444 0.5172413793103448 0.711864406779661 0.967741935483871
-0.2917459109927729 -0.2879749834170378 -0.3112173179645769 -0.2926691729323308 -0.3030107724887211 -0.2953776775648253 -0.3034128097241702 -0.2950793713511236 -0.1996096197638671 -0.1628326868567584 -0.08987626749132116 -0.117099817516702 -0.1721247315597281 -0.2822085889570552 -0.2303761064129879 -0.3080625752105897 -0.1196524064171123 0.2117028270874425 0.5063039150630392 0.7267267267267267 0.9153846153846154
